an_proj,scn_proj,RENDEMENT,TYPE
49,46,-0.443027898,INTERNE
49,47,0.1002778383,INTERNE
49,48,0.3904277708,INTERNE
49,49,0.1640105023,INTERNE
49,50,-0.085034743,INTERNE
49,51,-0.242144094,INTERNE
49,52,0.2768107706,INTERNE
49,53,0.247830545,INTERNE
49,54,-0.3753133,INTERNE
49,55,0.0932125787,INTERNE
49,56,0.2133025819,INTERNE
49,57,0.0883332047,INTERNE
49,58,0.505536811,INTERNE
49,59,0.1010731339,INTERNE
49,60,-0.387186219,INTERNE
49,61,0.3930700356,INTERNE
49,62,-0.068049738,INTERNE
49,63,0.0693490349,INTERNE
49,64,0.1556183314,INTERNE
49,65,-0.00524769,INTERNE
49,66,-0.061468093,INTERNE
49,67,0.1450966153,INTERNE
49,68,0.5096959551,INTERNE
49,69,-0.237015531,INTERNE
49,70,-0.085270165,INTERNE
49,71,0.0572597972,INTERNE
49,72,0.4890419128,INTERNE
49,73,0.0248100972,INTERNE
49,74,-0.326007171,INTERNE
49,75,1.3391184225,INTERNE
49,76,0.2490463901,INTERNE
49,77,0.5759372567,INTERNE
49,78,0.1168040388,INTERNE
49,79,0.159612212,INTERNE
49,80,-0.369846855,INTERNE
49,81,0.0437024802,INTERNE
49,82,-0.110497044,INTERNE
49,83,-0.17247747,INTERNE
49,84,-0.069961322,INTERNE
49,85,-0.107650906,INTERNE
49,86,-0.19960973,INTERNE
49,87,0.399522761,INTERNE
49,88,0.0225981245,INTERNE
49,89,0.3288474082,INTERNE
49,90,0.2591245403,INTERNE
49,91,0.1263151897,INTERNE
49,92,-0.051305087,INTERNE
49,93,-0.211574405,INTERNE
49,94,-0.094398019,INTERNE
49,95,-0.030816794,INTERNE
49,96,-0.077027275,INTERNE
49,97,-0.053108994,INTERNE
49,98,0.0893327499,INTERNE
49,99,-0.096195604,INTERNE
49,100,-0.047729062,INTERNE
50,1,0.0152700769,INTERNE
50,2,-0.151656219,INTERNE
50,3,0.0856434918,INTERNE
50,4,0.130263098,INTERNE
50,5,0.1165721417,INTERNE
50,6,-0.113267406,INTERNE
50,7,0.6135033803,INTERNE
50,8,-0.239733176,INTERNE
50,9,-0.15713687,INTERNE
50,10,0.4061000541,INTERNE
50,11,0.3138001808,INTERNE
50,12,0.6298637388,INTERNE
50,13,-0.437942401,INTERNE
50,14,0.4471615838,INTERNE
50,15,0.1396644332,INTERNE
50,16,-0.037406901,INTERNE
50,17,0.305523446,INTERNE
50,18,-0.398287804,INTERNE
50,19,-0.05153377,INTERNE
50,20,0.1698202534,INTERNE
50,21,0.3116747702,INTERNE
50,22,-0.342102184,INTERNE
50,23,0.4026355389,INTERNE
50,24,0.0893021042,INTERNE
50,25,-0.269641971,INTERNE
50,26,0.2717893268,INTERNE
50,27,-0.318247104,INTERNE
50,28,-0.296400797,INTERNE
50,29,-0.368811445,INTERNE
50,30,-0.254416389,INTERNE
50,31,-0.275269593,INTERNE
50,32,0.2442553214,INTERNE
50,33,-0.188346395,INTERNE
50,34,0.0610368225,INTERNE
50,35,-0.202978934,INTERNE
50,36,0.141226007,INTERNE
50,37,0.1795039566,INTERNE
50,38,-0.193442812,INTERNE
50,39,-0.079098735,INTERNE
50,40,-0.086409582,INTERNE
50,41,0.4422258075,INTERNE
50,42,-0.161828565,INTERNE
50,43,-0.100766281,INTERNE
50,44,0.2557464408,INTERNE
50,45,-0.431338688,INTERNE
50,46,-0.014810007,INTERNE
50,47,0.2183486526,INTERNE
50,48,0.0313210357,INTERNE
50,49,0.3713838164,INTERNE
50,50,-0.097248248,INTERNE
50,51,0.1108713752,INTERNE
50,52,-0.012037969,INTERNE
50,53,-0.119082678,INTERNE
50,54,-0.059410234,INTERNE
50,55,-0.210185503,INTERNE
50,56,-0.144667707,INTERNE
50,57,0.0003503108,INTERNE
50,58,0.0260163171,INTERNE
50,59,0.1206569225,INTERNE
50,60,-0.045506862,INTERNE
50,61,0.595880169,INTERNE
50,62,0.3878970095,INTERNE
50,63,-0.350897266,INTERNE
50,64,-0.166227269,INTERNE
50,65,-0.263529487,INTERNE
50,66,-0.200591111,INTERNE
50,67,0.3351748539,INTERNE
50,68,-0.182015995,INTERNE
50,69,0.0547602604,INTERNE
50,70,0.1517825413,INTERNE
50,71,-0.136673705,INTERNE
50,72,0.0763119778,INTERNE
50,73,0.4134007071,INTERNE
50,74,0.3936459282,INTERNE
50,75,-0.037679379,INTERNE
50,76,0.0486566913,INTERNE
50,77,-0.230258001,INTERNE
50,78,0.0324944764,INTERNE
50,79,-0.118430406,INTERNE
50,80,-0.332530558,INTERNE
50,81,0.0513967935,INTERNE
50,82,0.247346387,INTERNE
50,83,0.2391100542,INTERNE
50,84,0.8960628451,INTERNE
50,85,-0.09260437,INTERNE
50,86,0.3065707223,INTERNE
50,87,-0.082063153,INTERNE
50,88,-0.237256692,INTERNE
50,89,0.1784899226,INTERNE
50,90,-0.292198132,INTERNE
50,91,-0.243425294,INTERNE
50,92,0.1761084015,INTERNE
50,93,0.1193561059,INTERNE
50,94,-0.069476282,INTERNE
50,95,0.0277123194,INTERNE
50,96,-0.013726586,INTERNE
50,97,0.1566147447,INTERNE
50,98,0.0419582906,INTERNE
50,99,0.1584294424,INTERNE
50,100,-0.136257312,INTERNE
51,1,-0.355444694,INTERNE
51,2,0.0645431366,INTERNE
51,3,0.2074428553,INTERNE
51,4,0.0249787837,INTERNE
51,5,0.000549079,INTERNE
51,6,0.2106362777,INTERNE
51,7,-0.352921148,INTERNE
51,8,0.0425814875,INTERNE
51,9,-0.063226816,INTERNE
51,10,0.0295176661,INTERNE
51,11,-0.447183442,INTERNE
51,12,0.1099486316,INTERNE
51,13,0.1840552127,INTERNE
51,14,0.4980081265,INTERNE
51,15,-0.348696442,INTERNE
51,16,0.4700294829,INTERNE
51,17,0.2454725763,INTERNE
51,18,0.1489131236,INTERNE
51,19,0.0478906101,INTERNE
51,20,-0.279748893,INTERNE
51,21,-0.152759147,INTERNE
51,22,-0.158659434,INTERNE
51,23,-0.276482022,INTERNE
51,24,0.053140651,INTERNE
51,25,0.007842627,INTERNE
51,26,-0.185640562,INTERNE
51,27,0.2288174645,INTERNE
51,28,-0.004654973,INTERNE
51,29,0.1166693292,INTERNE
51,30,-0.201188861,INTERNE
51,31,-0.274871324,INTERNE
51,32,-0.466864854,INTERNE
51,33,0.1092973307,INTERNE
51,34,0.5808590373,INTERNE
51,35,0.2129892367,INTERNE
51,36,0.2664329872,INTERNE
51,37,0.0585994903,INTERNE
51,38,0.0943475553,INTERNE
51,39,-0.342209214,INTERNE
51,40,0.2056633915,INTERNE
51,41,0.1383872,INTERNE
51,42,0.1805344207,INTERNE
51,43,0.1736301919,INTERNE
51,44,0.2753812645,INTERNE
51,45,0.1310463327,INTERNE
51,46,0.4479723045,INTERNE
51,47,0.0071939108,INTERNE
51,48,-0.024602743,INTERNE
51,49,-0.075695545,INTERNE
51,50,-0.307982187,INTERNE
51,51,-0.004007464,INTERNE
51,52,0.0195096344,INTERNE
51,53,-0.406081012,INTERNE
51,54,-0.176782699,INTERNE
51,55,-0.191626907,INTERNE
51,56,0.3147577381,INTERNE
51,57,0.0768313075,INTERNE
51,58,0.8323217151,INTERNE
51,59,-0.373312924,INTERNE
51,60,0.0784024995,INTERNE
51,61,-0.206015084,INTERNE
51,62,0.1092422018,INTERNE
51,63,0.0614081704,INTERNE
51,64,0.2858927026,INTERNE
51,65,-0.10704418,INTERNE
51,66,-0.069316629,INTERNE
51,67,0.134540207,INTERNE
51,68,0.0145330952,INTERNE
51,69,-0.28478558,INTERNE
51,70,-0.121266006,INTERNE
51,71,0.1886365889,INTERNE
51,72,-0.310746484,INTERNE
51,73,0.0617951892,INTERNE
51,74,0.1883826205,INTERNE
51,75,1.0158449058,INTERNE
51,76,0.2421804036,INTERNE
51,77,-0.192356301,INTERNE
51,78,0.0902629845,INTERNE
51,79,-0.01162669,INTERNE
51,80,-0.253033575,INTERNE
51,81,0.07558931,INTERNE
51,82,0.5196145612,INTERNE
51,83,-0.19865242,INTERNE
51,84,-0.21012823,INTERNE
51,85,0.4750909385,INTERNE
51,86,0.3215568551,INTERNE
51,87,-0.090570172,INTERNE
51,88,0.319032361,INTERNE
51,89,-0.047297864,INTERNE
51,90,0.2427378739,INTERNE
51,91,0.5279160722,INTERNE
51,92,-0.249366863,INTERNE
51,93,0.2991598134,INTERNE
51,94,-0.094206134,INTERNE
51,95,-0.09393424,INTERNE
51,96,0.4423149587,INTERNE
51,97,0.1979576034,INTERNE
51,98,0.1806082664,INTERNE
51,99,0.0632397181,INTERNE
51,100,-0.191013234,INTERNE
52,1,0.4132437988,INTERNE
52,2,-0.082044597,INTERNE
52,3,-0.150132011,INTERNE
52,4,-0.079624638,INTERNE
52,5,-0.143467183,INTERNE
52,6,0.0737521067,INTERNE
52,7,-0.317178604,INTERNE
52,8,-0.057698419,INTERNE
52,9,0.0252343307,INTERNE
52,10,-0.124474454,INTERNE
52,11,0.1234495515,INTERNE
52,12,-0.189131641,INTERNE
52,13,0.1536275125,INTERNE
52,14,-0.226660097,INTERNE
52,15,-0.039761699,INTERNE
52,16,-0.101741714,INTERNE
52,17,-0.228579967,INTERNE
52,18,-0.279917111,INTERNE
52,19,0.1515718475,INTERNE
52,20,0.0418408861,INTERNE
52,21,0.0275771721,INTERNE
52,22,-0.140315056,INTERNE
52,23,0.3089636507,INTERNE
52,24,0.0319275036,INTERNE
52,25,0.199566888,INTERNE
52,26,0.1586717806,INTERNE
52,27,0.2288334553,INTERNE
52,28,0.3615094121,INTERNE
52,29,-0.109451895,INTERNE
52,30,-0.188174076,INTERNE
52,31,0.2176330066,INTERNE
52,32,-0.13075725,INTERNE
52,33,-0.059790104,INTERNE
52,34,-0.13499715,INTERNE
52,35,0.633467179,INTERNE
52,36,-0.138713174,INTERNE
52,37,-0.284209676,INTERNE
52,38,0.0589362055,INTERNE
52,39,0.5237921712,INTERNE
52,40,-0.216669222,INTERNE
52,41,0.1597452918,INTERNE
52,42,0.1059785631,INTERNE
52,43,-0.331922664,INTERNE
52,44,0.37700528,INTERNE
52,45,0.4091341592,INTERNE
52,46,-0.054152875,INTERNE
52,47,0.0415508586,INTERNE
52,48,-0.171251408,INTERNE
52,49,0.043432876,INTERNE
52,50,-0.241290912,INTERNE
52,51,0.0357553488,INTERNE
52,52,-0.094580912,INTERNE
52,53,0.0086077273,INTERNE
52,54,0.0280031834,INTERNE
52,55,0.7685449151,INTERNE
52,56,0.2998909586,INTERNE
52,57,-0.126414112,INTERNE
52,58,-0.092495359,INTERNE
52,59,-0.123331029,INTERNE
52,60,0.6646406682,INTERNE
52,61,-0.219594857,INTERNE
52,62,0.1909136629,INTERNE
52,63,-0.028830276,INTERNE
52,64,0.0904512309,INTERNE
52,65,0.2574853918,INTERNE
52,66,0.0919359784,INTERNE
52,67,0.4919876439,INTERNE
52,68,-0.247674701,INTERNE
52,69,-0.103331069,INTERNE
52,70,-0.184015894,INTERNE
52,71,0.2436994817,INTERNE
52,72,-0.226686598,INTERNE
52,73,0.8113982297,INTERNE
52,74,0.3408095585,INTERNE
52,75,-0.083204994,INTERNE
52,76,-0.256464797,INTERNE
52,77,0.2165545065,INTERNE
52,78,0.0347838565,INTERNE
52,79,-0.168530284,INTERNE
52,80,0.2008345526,INTERNE
52,81,0.3669627481,INTERNE
52,82,0.2318275655,INTERNE
52,83,0.0031491394,INTERNE
52,84,-0.141618247,INTERNE
52,85,-0.112432667,INTERNE
52,86,-0.309946596,INTERNE
52,87,-0.161227917,INTERNE
52,88,0.1400476591,INTERNE
52,89,-0.101925054,INTERNE
52,90,-0.140016517,INTERNE
52,91,-0.260030331,INTERNE
52,92,0.0709599608,INTERNE
52,93,-0.211387817,INTERNE
52,94,0.0138726793,INTERNE
52,95,-0.134617926,INTERNE
52,96,-0.238166338,INTERNE
52,97,-0.265125082,INTERNE
52,98,0.1215859411,INTERNE
52,99,0.2126427147,INTERNE
52,100,0.0514111349,INTERNE
53,1,0.6423541062,INTERNE
53,2,0.2872606916,INTERNE
53,3,0.0697152535,INTERNE
53,4,0.0316363318,INTERNE
53,5,0.065117965,INTERNE
53,6,0.0879400727,INTERNE
53,7,-0.211599933,INTERNE
53,8,0.0646249195,INTERNE
53,9,-0.137076095,INTERNE
53,10,-0.092821728,INTERNE
53,11,-0.334819313,INTERNE
53,12,-0.043673539,INTERNE
53,13,-0.306600745,INTERNE
53,14,0.295847446,INTERNE
53,15,-0.015487429,INTERNE
53,16,-0.342593306,INTERNE
53,17,0.1700230191,INTERNE
53,18,0.3890776141,INTERNE
53,19,-0.083971591,INTERNE
53,20,0.1855868215,INTERNE
53,21,0.2453301657,INTERNE
53,22,0.4377688841,INTERNE
53,23,0.7907984169,INTERNE
53,24,-0.171254689,INTERNE
53,25,0.4968378751,INTERNE
53,26,0.0058411371,INTERNE
53,27,0.1539806266,INTERNE
53,28,-0.338422838,INTERNE
53,29,-0.03811208,INTERNE
53,30,-0.225887511,INTERNE
53,31,0.1274578657,INTERNE
53,32,-0.218760011,INTERNE
53,33,-0.169889544,INTERNE
53,34,-0.015194696,INTERNE
53,35,0.3034079589,INTERNE
53,36,0.2805101766,INTERNE
53,37,-0.165652573,INTERNE
53,38,-0.081826642,INTERNE
53,39,-0.244358441,INTERNE
53,40,-0.123699708,INTERNE
53,41,-0.12070336,INTERNE
53,42,0.1732306745,INTERNE
53,43,0.1142148018,INTERNE
53,44,0.1855857118,INTERNE
53,45,-0.188580194,INTERNE
53,46,0.1785272636,INTERNE
53,47,-0.067692205,INTERNE
53,48,-0.028997264,INTERNE
53,49,-0.0987474,INTERNE
53,50,0.0042479926,INTERNE
53,51,-0.093473561,INTERNE
53,52,-0.229843803,INTERNE
53,53,-0.04851448,INTERNE
53,54,0.034170739,INTERNE
53,55,-0.321343758,INTERNE
53,56,-0.027157661,INTERNE
53,57,1.2642728123,INTERNE
53,58,-0.130344936,INTERNE
53,59,0.0642612779,INTERNE
53,60,-0.211528691,INTERNE
53,61,-0.192669287,INTERNE
53,62,0.4797679813,INTERNE
53,63,0.4641900087,INTERNE
53,64,0.7481071783,INTERNE
53,65,-0.001216338,INTERNE
53,66,0.2782492533,INTERNE
53,67,-0.183799483,INTERNE
53,68,-0.059996671,INTERNE
53,69,0.0530108644,INTERNE
53,70,0.1407493217,INTERNE
53,71,-0.128158002,INTERNE
53,72,0.6805687146,INTERNE
53,73,-0.014939192,INTERNE
53,74,0.2687352793,INTERNE
53,75,-0.028408861,INTERNE
53,76,-0.277591157,INTERNE
53,77,0.4216092771,INTERNE
53,78,0.1348338796,INTERNE
53,79,-0.050941064,INTERNE
53,80,-0.005516893,INTERNE
53,81,-0.044933083,INTERNE
53,82,0.1821390901,INTERNE
53,83,0.2205574939,INTERNE
53,84,-0.231255649,INTERNE
53,85,-0.104990378,INTERNE
53,86,-0.271621086,INTERNE
53,87,0.424382879,INTERNE
53,88,0.669489578,INTERNE
53,89,-0.287067754,INTERNE
53,90,0.3015862941,INTERNE
53,91,-0.287398177,INTERNE
53,92,-0.066145911,INTERNE
53,93,-0.202379446,INTERNE
53,94,0.350276718,INTERNE
53,95,0.016023712,INTERNE
53,96,-0.002701543,INTERNE
53,97,0.3431396551,INTERNE
53,98,0.212425108,INTERNE
53,99,0.0797467249,INTERNE
53,100,0.152499962,INTERNE
54,1,0.2858806721,INTERNE
54,2,-0.10963667,INTERNE
54,3,0.2421029052,INTERNE
54,4,0.1186074775,INTERNE
54,5,0.1612108189,INTERNE
54,6,0.0681714223,INTERNE
54,7,0.2393665354,INTERNE
54,8,0.3927171493,INTERNE
54,9,0.2654997831,INTERNE
54,10,0.0251684661,INTERNE
54,11,0.1395781939,INTERNE
54,12,0.2764266349,INTERNE
54,13,0.105012002,INTERNE
54,14,-0.046639842,INTERNE
54,15,-0.322351169,INTERNE
54,16,0.3962892377,INTERNE
54,17,0.3844959793,INTERNE
54,18,0.5951773538,INTERNE
54,19,0.350955483,INTERNE
54,20,-0.067840038,INTERNE
54,21,-0.300272758,INTERNE
54,22,0.4301226736,INTERNE
54,23,0.0165839926,INTERNE
54,24,-0.259826833,INTERNE
54,25,-0.08067241,INTERNE
54,26,0.3254559674,INTERNE
54,27,-0.077727044,INTERNE
54,28,-0.32305319,INTERNE
54,29,0.1971122753,INTERNE
54,30,-0.176471298,INTERNE
54,31,0.4568384054,INTERNE
54,32,0.2629840293,INTERNE
54,33,-0.346499526,INTERNE
54,34,-0.162335957,INTERNE
54,35,0.0786159489,INTERNE
54,36,0.0087203572,INTERNE
54,37,-0.287184063,INTERNE
54,38,-0.03168948,INTERNE
54,39,-0.093707309,INTERNE
54,40,-0.118746825,INTERNE
54,41,-0.123250001,INTERNE
54,42,0.3438636405,INTERNE
54,43,-0.202053321,INTERNE
54,44,-0.165445809,INTERNE
54,45,-0.0006717,INTERNE
54,46,0.5592772484,INTERNE
54,47,0.0819467033,INTERNE
54,48,-0.139811955,INTERNE
54,49,-0.29433407,INTERNE
54,50,-0.052076838,INTERNE
54,51,-0.029433815,INTERNE
54,52,0.4815982198,INTERNE
54,53,0.3021254322,INTERNE
54,54,0.3071971781,INTERNE
54,55,0.445156839,INTERNE
54,56,0.0686514019,INTERNE
54,57,-0.221516299,INTERNE
54,58,-0.157567,INTERNE
54,59,-0.025589531,INTERNE
54,60,0.3799090207,INTERNE
54,61,-0.243894282,INTERNE
54,62,-0.157324189,INTERNE
54,63,-0.311496066,INTERNE
54,64,0.0882503752,INTERNE
54,65,-0.025838105,INTERNE
54,66,-0.041356802,INTERNE
54,67,-0.322089204,INTERNE
54,68,0.2616760169,INTERNE
54,69,0.2224418787,INTERNE
54,70,0.2337343232,INTERNE
54,71,-0.096644832,INTERNE
54,72,-0.052720739,INTERNE
54,73,0.0137786102,INTERNE
54,74,-0.036696348,INTERNE
54,75,-0.027143455,INTERNE
54,76,0.0446733159,INTERNE
54,77,-0.086030794,INTERNE
54,78,-0.166338486,INTERNE
54,79,-0.261892421,INTERNE
54,80,0.0206389345,INTERNE
54,81,-0.000348021,INTERNE
54,82,-0.064451954,INTERNE
54,83,0.1399089318,INTERNE
54,84,0.7126656621,INTERNE
54,85,-0.000960419,INTERNE
54,86,0.247294825,INTERNE
54,87,0.3256560942,INTERNE
54,88,0.1660207825,INTERNE
54,89,0.3988642438,INTERNE
54,90,0.1994270074,INTERNE
54,91,-0.116721622,INTERNE
54,92,0.2092596011,INTERNE
54,93,0.0024862491,INTERNE
54,94,0.141046731,INTERNE
54,95,0.2060812707,INTERNE
54,96,0.216397338,INTERNE
54,97,0.2580122608,INTERNE
54,98,-0.199713878,INTERNE
54,99,0.3240165536,INTERNE
54,100,-0.18033001,INTERNE
55,1,0.4683573255,INTERNE
55,2,0.0382959582,INTERNE
55,3,-0.330672815,INTERNE
55,4,-0.153675968,INTERNE
55,5,-0.109359231,INTERNE
55,6,0.866583832,INTERNE
55,7,0.0521876606,INTERNE
55,8,-0.142898839,INTERNE
55,9,-0.109129812,INTERNE
55,10,-0.188392577,INTERNE
55,11,-0.340905918,INTERNE
55,12,-0.130201031,INTERNE
55,13,0.0522299976,INTERNE
55,14,0.0728831091,INTERNE
55,15,0.4461516672,INTERNE
55,16,-0.348148244,INTERNE
55,17,-0.103314404,INTERNE
55,18,-0.039115568,INTERNE
55,19,0.2023956994,INTERNE
55,20,0.7645030994,INTERNE
55,21,-0.341938778,INTERNE
55,22,-0.251735653,INTERNE
55,23,-0.185091324,INTERNE
55,24,0.110068586,INTERNE
55,25,-0.390046549,INTERNE
55,26,0.0018098735,INTERNE
55,27,0.2849292413,INTERNE
55,28,-0.125858941,INTERNE
55,29,0.3623623899,INTERNE
55,30,-0.084083651,INTERNE
55,31,0.1222251794,INTERNE
55,32,0.0748271505,INTERNE
55,33,-0.140793766,INTERNE
55,34,-0.155974863,INTERNE
55,35,-0.160746381,INTERNE
55,36,-0.118503523,INTERNE
55,37,-0.340093909,INTERNE
55,38,-0.059316227,INTERNE
55,39,-0.250061742,INTERNE
55,40,0.2152409352,INTERNE
55,41,0.1230215793,INTERNE
55,42,-0.032764003,INTERNE
55,43,-0.223733399,INTERNE
55,44,-0.090575851,INTERNE
55,45,0.3474395683,INTERNE
55,46,-0.161723829,INTERNE
55,47,-0.268073443,INTERNE
55,48,0.1138157141,INTERNE
55,49,0.323491026,INTERNE
55,50,0.0890010182,INTERNE
55,51,-0.033800154,INTERNE
55,52,0.0355154502,INTERNE
55,53,0.5564010881,INTERNE
55,54,-0.017466348,INTERNE
55,55,-0.047752614,INTERNE
55,56,0.0301865569,INTERNE
55,57,0.4695587562,INTERNE
55,58,0.0849667291,INTERNE
55,59,0.0277333492,INTERNE
55,60,0.4332546079,INTERNE
55,61,0.6083184252,INTERNE
55,62,-0.243809022,INTERNE
55,63,-0.147808787,INTERNE
55,64,-0.381991667,INTERNE
55,65,-0.079219492,INTERNE
55,66,0.0529865452,INTERNE
55,67,-0.24270863,INTERNE
55,68,0.2276434878,INTERNE
55,69,-0.081703857,INTERNE
55,70,0.122429497,INTERNE
55,71,-0.003492654,INTERNE
55,72,0.3646430054,INTERNE
55,73,-0.111511358,INTERNE
55,74,0.1045271653,INTERNE
55,75,0.0584730786,INTERNE
55,76,-0.183880648,INTERNE
55,77,-0.118004285,INTERNE
55,78,-0.108406668,INTERNE
55,79,0.054425763,INTERNE
55,80,-0.025263078,INTERNE
55,81,0.1537415748,INTERNE
55,82,0.0580472435,INTERNE
55,83,-0.180129729,INTERNE
55,84,-0.209841208,INTERNE
55,85,0.123968783,INTERNE
55,86,0.0979788333,INTERNE
55,87,0.6223543838,INTERNE
55,88,-0.417793501,INTERNE
55,89,0.6264021195,INTERNE
55,90,-0.081448882,INTERNE
55,91,0.0292652814,INTERNE
55,92,-0.359554865,INTERNE
55,93,0.0822017527,INTERNE
55,94,0.0512945218,INTERNE
55,95,0.1833620893,INTERNE
55,96,0.0117379332,INTERNE
55,97,-0.104771861,INTERNE
55,98,0.4893293362,INTERNE
55,99,-0.044952092,INTERNE
55,100,-0.438510392,INTERNE
56,1,-0.281948941,INTERNE
56,2,-0.043127792,INTERNE
56,3,-0.24761121,INTERNE
56,4,-0.189206355,INTERNE
56,5,-0.061345246,INTERNE
56,6,0.2224560137,INTERNE
56,7,-0.217145821,INTERNE
56,8,-0.193063859,INTERNE
56,9,0.3679894325,INTERNE
56,10,-0.341640757,INTERNE
56,11,-0.044245297,INTERNE
56,12,0.0390742302,INTERNE
56,13,0.1926240553,INTERNE
56,14,0.2685135595,INTERNE
56,15,-0.382731902,INTERNE
56,16,-0.261918186,INTERNE
56,17,0.3524490198,INTERNE
56,18,-0.361400608,INTERNE
56,19,-0.011362508,INTERNE
56,20,-0.174465828,INTERNE
56,21,-0.028389952,INTERNE
56,22,-0.164590215,INTERNE
56,23,0.0898878123,INTERNE
56,24,0.0064605766,INTERNE
56,25,-0.192610456,INTERNE
56,26,0.8449174673,INTERNE
56,27,0.0834574142,INTERNE
56,28,0.2151591503,INTERNE
56,29,-0.017621885,INTERNE
56,30,0.1046619237,INTERNE
56,31,0.1007554122,INTERNE
56,32,-0.17072509,INTERNE
56,33,-0.347455264,INTERNE
56,34,0.1468315133,INTERNE
56,35,-0.226870542,INTERNE
56,36,0.4069897815,INTERNE
56,37,0.6601713907,INTERNE
56,38,-0.23995512,INTERNE
56,39,0.7034765054,INTERNE
56,40,-0.357695118,INTERNE
56,41,-0.106330871,INTERNE
56,42,-0.168812284,INTERNE
56,43,-0.08684199,INTERNE
56,44,-0.045003927,INTERNE
56,45,0.2170716217,INTERNE
56,46,0.3395294489,INTERNE
56,47,-0.239496022,INTERNE
56,48,-0.18198948,INTERNE
56,49,-0.039946407,INTERNE
56,50,0.4274471249,INTERNE
56,51,-0.135039094,INTERNE
56,52,0.0292213458,INTERNE
56,53,0.1467013949,INTERNE
56,54,0.0488002656,INTERNE
56,55,0.6305778136,INTERNE
56,56,-0.108001418,INTERNE
56,57,0.0029782121,INTERNE
56,58,-0.0548999,INTERNE
56,59,0.0610229413,INTERNE
56,60,-0.256840071,INTERNE
56,61,-0.222286243,INTERNE
56,62,-0.291677917,INTERNE
56,63,-0.19702729,INTERNE
56,64,-0.114537971,INTERNE
56,65,-0.083246604,INTERNE
56,66,0.4619761765,INTERNE
56,67,-0.205934725,INTERNE
56,68,-0.037296876,INTERNE
56,69,-0.003197982,INTERNE
56,70,0.0592118218,INTERNE
56,71,-0.119378865,INTERNE
56,72,1.4107641457,INTERNE
56,73,-0.048163718,INTERNE
56,74,0.5468285163,INTERNE
56,75,-0.006038203,INTERNE
56,76,0.1537660031,INTERNE
56,77,-0.076995488,INTERNE
56,78,-0.254440457,INTERNE
56,79,0.1029467682,INTERNE
56,80,0.1897839541,INTERNE
56,81,0.0388983943,INTERNE
56,82,-0.36685614,INTERNE
56,83,0.01695897,INTERNE
56,84,0.4741472043,INTERNE
56,85,-0.112098476,INTERNE
56,86,0.3139590014,INTERNE
56,87,-0.055859545,INTERNE
56,88,-0.360955519,INTERNE
56,89,-0.069230745,INTERNE
56,90,0.077584023,INTERNE
56,91,-0.154184042,INTERNE
56,92,-0.253779302,INTERNE
56,93,-0.144348224,INTERNE
56,94,-0.038438182,INTERNE
56,95,0.4928202272,INTERNE
56,96,-0.078712859,INTERNE
56,97,0.3240574575,INTERNE
56,98,0.7141880248,INTERNE
56,99,0.1069221174,INTERNE
56,100,0.2168221903,INTERNE
57,1,-0.012085417,INTERNE
57,2,0.2816385806,INTERNE
57,3,0.0751888814,INTERNE
57,4,0.042057861,INTERNE
57,5,0.0096592953,INTERNE
57,6,-0.153038852,INTERNE
57,7,0.2499395543,INTERNE
57,8,0.2938694987,INTERNE
57,9,0.2359469456,INTERNE
57,10,0.2529137366,INTERNE
57,11,0.1475564285,INTERNE
57,12,-0.090842777,INTERNE
57,13,0.0921799708,INTERNE
57,14,0.1642460686,INTERNE
57,15,-0.010803014,INTERNE
57,16,-0.246575085,INTERNE
57,17,-0.093242227,INTERNE
57,18,-0.180553258,INTERNE
57,19,0.0457914564,INTERNE
57,20,-0.296385935,INTERNE
57,21,0.0430016864,INTERNE
57,22,0.2382081316,INTERNE
57,23,0.118839235,INTERNE
57,24,0.0805896247,INTERNE
57,25,0.1182805369,INTERNE
57,26,-0.262009189,INTERNE
57,27,-0.331880191,INTERNE
57,28,0.3826124641,INTERNE
57,29,0.1764210176,INTERNE
57,30,-0.205667287,INTERNE
57,31,-0.340245547,INTERNE
57,32,0.2872771407,INTERNE
57,33,-0.163254834,INTERNE
57,34,0.5116444648,INTERNE
57,35,0.4962341556,INTERNE
57,36,0.3414098081,INTERNE
57,37,-0.004114576,INTERNE
57,38,-0.369656186,INTERNE
57,39,-0.250531203,INTERNE
57,40,0.1424004363,INTERNE
57,41,-0.013916568,INTERNE
57,42,-0.103706111,INTERNE
57,43,-0.375959368,INTERNE
57,44,-0.236128421,INTERNE
57,45,-0.123914979,INTERNE
57,46,0.5119735918,INTERNE
57,47,-0.004521738,INTERNE
57,48,-0.296417822,INTERNE
57,49,0.1807188446,INTERNE
57,50,-0.154524388,INTERNE
57,51,0.9415646489,INTERNE
57,52,0.2023345625,INTERNE
57,53,0.0224730026,INTERNE
57,54,0.1439358597,INTERNE
57,55,-0.204580372,INTERNE
57,56,-0.210295377,INTERNE
57,57,0.3899965643,INTERNE
57,58,0.2892314019,INTERNE
57,59,-0.32208004,INTERNE
57,60,0.1857901459,INTERNE
57,61,-0.401037594,INTERNE
57,62,0.3227394747,INTERNE
57,63,-0.174465998,INTERNE
57,64,0.0393769604,INTERNE
57,65,-0.176446865,INTERNE
57,66,0.6080756086,INTERNE
57,67,0.130609118,INTERNE
57,68,0.2595428734,INTERNE
57,69,0.2724249806,INTERNE
