ID_LAPSE;DUREE_MAX10;LAPSE_NIV_TOT;FACT_DIM;TX_LAPSE_TOT_MIN;TX_LAPSE_TOT_MAX
21;9;2;0.7;0.0716272531;0.0761007024
21;9;3;0.7;0.1099207507;0.0771360864
21;10;1;0.7;0;0.074835214
21;10;2;0.7;0.0821978436;0.0839162645
21;10;3;0.7;0.1044002933;0.0811842412
22;1;1;0.7;0;0.0260045977
22;1;2;0.7;0.027472798;0.0490011004
22;1;3;0.7;0.0384025194;0.0370401898
22;2;1;0.7;0;0.0504886867
22;2;2;0.7;0.048254201;0.0498436673
22;2;3;0.7;0.0608057216;0.0566296874
22;3;1;0.7;0;0.0443257088
22;3;2;0.7;0.0423823767;0.0551382467
22;3;3;0.7;0.0486105895;0.0651345825
22;4;1;0.7;0;0.0407662351
22;4;2;0.7;0.05190474;0.0600505646
22;4;3;0.7;0.0560714944;0.0554580175
22;5;1;0.7;0;0.0616749641
22;5;2;0.7;0.057463308;0.0857586774
22;5;3;0.7;0.0980026654;0.0718892529
22;6;1;0.7;0;0.0601625707
22;6;2;0.7;0.0650544287;0.0801781776
22;6;3;0.7;0.0957282122;0.0959391445
22;7;1;0.7;0;0.1222105064
22;7;2;0.7;0.1298794186;0.1425500354
22;7;3;0.7;0.1694633744;0.1235064146
22;8;1;0.7;0;0.0841885794
22;8;2;0.7;0.0733981508;0.0771608278
22;8;3;0.7;0.0807686219;0.1069246979
22;9;1;0.7;0;0.0743822596
22;9;2;0.7;0.0698374574;0.0771973481
22;9;3;0.7;0.0803378003;0.0984943366
22;10;1;0.7;0;0.0768605684
22;10;2;0.7;0.0838935721;0.1093495503
22;10;3;0.7;0.0978708332;0.0774961947
23;1;1;0.7;0;0.0360069621
23;1;2;0.7;0.0442587921;0.0473333626
23;1;3;0.7;0.0459706223;0.0521873293
23;2;1;0.7;0;0.071205096
23;2;2;0.7;0.0544042057;0.080557089
23;2;3;0.7;0.0796474278;0.094243229
23;3;1;0.7;0;0.0728979433
23;3;2;0.7;0.0777431351;0.0992091767
23;3;3;0.7;0.1243908595;0.1332776769
23;4;1;0.7;0;0.0667926052
23;4;2;0.7;0.0634925216;0.1044408383
23;4;3;0.7;0.0906614251;0.075123009
23;5;1;0.7;0;0.0587449443
23;5;2;0.7;0.0766097001;0.095923071
23;5;3;0.7;0.1082236855;0.1090085664
23;6;1;0.7;0;0.0657849673
23;6;2;0.7;0.080212106;0.0821940793
23;6;3;0.7;0.11162421;0.0751331035
23;7;1;0.7;0;0.0773269409
23;7;2;0.7;0.0601158576;0.1057067371
23;7;3;0.7;0.0782455559;0.076450634
23;8;1;0.7;0;0.0670415242
23;8;2;0.7;0.0685638517;0.1102592968
23;8;3;0.7;0.1124648178;0.1059425342
23;9;1;0.7;0;0.0750588168
23;9;2;0.7;0.0664168495;0.0754994933
23;9;3;0.7;0.0836401564;0.1034300394
23;10;1;0.7;0;0.0797608697
23;10;2;0.7;0.081668571;0.0956536048
23;10;3;0.7;0.0779135764;0.1095861282
24;1;1;0.7;0;0.0607540103
24;1;2;0.7;0.0621300179;0.1042086157
24;1;3;0.7;0.0923227662;0.0837636933
24;2;1;0.7;0;0.0639246878
24;2;2;0.7;0.0742340173;0.0953124286
24;2;3;0.7;0.094639543;0.0818917107
24;3;1;0.7;0;0.0662699258
24;3;2;0.7;0.0779322528;0.0800456889
24;3;3;0.7;0.0867195147;0.0901085279
24;4;1;0.7;0;0.077155622
24;4;2;0.7;0.0711268507;0.094613149
24;4;3;0.7;0.0825422428;0.0931120391
24;5;1;0.7;0;0.0675471315
24;5;2;0.7;0.0800009953;0.0910753546
24;5;3;0.7;0.1122078712;0.0959250533
24;6;1;0.7;0;0.0722011026
24;6;2;0.7;0.0648933294;0.0814968884
24;6;3;0.7;0.1076333252;0.0910302644
24;7;1;0.7;0;0.07776358
24;7;2;0.7;0.080386109;0.0776441532
24;7;3;0.7;0.1081987659;0.0905902189
24;8;1;0.7;0;0.0734074626
24;8;2;0.7;0.0829626243;0.0821040538
24;8;3;0.7;0.1075923607;0.0832021582
24;9;1;0.7;0;0.0669710757
24;9;2;0.7;0.0701821257;0.0982897195
24;9;3;0.7;0.0873307154;0.0845510741
24;10;1;0.7;0;0.0599537203
24;10;2;0.7;0.0750920464;0.1019717374
24;10;3;0.7;0.1068340159;0.0782934838
25;1;1;0.3;0;0.0206040855
25;1;2;0.3;0.0197860064;0.025109878
25;1;3;0.3;0.0283021022;0.0254822371
25;2;1;0.3;0;0.0224428276
25;2;2;0.3;0.0198392404;0.0233979229
25;2;3;0.3;0.0269824709;0.0255288658
25;3;1;0.3;0;0.0184485501
25;3;2;0.3;0.0171945413;0.0246246922
25;3;3;0.3;0.025326589;0.0313835716
25;4;1;0.3;0;0.0201783858
25;4;2;0.3;0.0244722857;0.0247453482
25;4;3;0.3;0.0303141999;0.0270041246
25;5;1;0.3;0;0.0189046541
25;5;2;0.3;0.020534481;0.0253762589
25;5;3;0.3;0.0298257446;0.0260659272
25;6;1;0.3;0;0.0204789722
25;6;2;0.3;0.0207586051;0.0263383028
25;6;3;0.3;0.0318258356;0.0251373012
25;7;1;0.3;0;0.0176288123
25;7;2;0.3;0.0213417964;0.0248341649
25;7;3;0.3;0.0314671106;0.0284564665
25;8;1;0.3;0;0.0200614648
25;8;2;0.3;0.0186334344;0.0337289403
25;8;3;0.3;0.0302784618;0.028345427
25;9;1;0.3;0;0.0251849408
25;9;2;0.3;0.0171030722;0.0254248325
25;9;3;0.3;0.0332903781;0.0323856766
25;10;1;0.3;0;0.0179067853
25;10;2;0.3;0.0174488912;0.0234524001
25;10;3;0.3;0.0241267308;0.0318018022
26;1;1;0.7;0;0.0040692876
26;1;2;0.7;0.0036422704;0.0048532227
26;1;3;0.7;0.0056608515;0.0057469858
26;2;1;0.7;0;0.0096621485
26;2;2;0.7;0.012588901;0.0139294166
26;2;3;0.7;0.0152923877;0.0131051325
26;3;1;0.7;0;0.0144666295
26;3;2;0.7;0.0126145472;0.0184343245
26;3;3;0.7;0.0213519682;0.0236608495
26;4;1;0.7;0;0.0137956381
26;4;2;0.7;0.0128326564;0.0167259883
26;4;3;0.7;0.0184819266;0.0172461269
26;5;1;0.7;0;0.0163635526
26;5;2;0.7;0.0161464718;0.0219262237
26;5;3;0.7;0.0261813413;0.0232288278
26;6;1;0.7;0;0.0268098696
26;6;2;0.7;0.0320275206;0.0295850836
26;6;3;0.7;0.0296056004;0.0387841243
26;7;1;0.7;0;0.0620921147
26;7;2;0.7;0.0757661937;0.0911750119
26;7;3;0.7;0.1078263477;0.0933075794
26;8;1;0.7;0;0.0488488324
26;8;2;0.7;0.048519451;0.0702286187
26;8;3;0.7;0.0667097903;0.0639057332
26;9;1;0.7;0;0.0426060038
26;9;2;0.7;0.0506210248;0.0534198377
26;9;3;0.7;0.061084956;0.0739317658
26;10;1;0.7;0;0.0489323491
26;10;2;0.7;0.0380462598;0.0716520515
26;10;3;0.7;0.0631885221;0.0708399872
27;1;1;0.7;0;0.0677679658
27;1;2;0.7;0.0643222716;0.1019718111
27;1;3;0.7;0.0927235015;0.074585494
27;2;1;0.7;0;0.0691638234
27;2;2;0.7;0.0748859289;0.0694927667
27;2;3;0.7;0.0901382635;0.0809410643
27;3;1;0.7;0;0.0599017974
27;3;2;0.7;0.0593745592;0.0735641307
27;3;3;0.7;0.0642789474;0.0867130825
27;4;1;0.7;0;0.0454172711
27;4;2;0.7;0.043953121;0.0607044949
27;4;3;0.7;0.0679440708;0.0684297909
27;5;1;0.7;0;0.0441878561
27;5;2;0.7;0.053718702;0.0622225559
27;5;3;0.7;0.068907211;0.0724239405
27;6;1;0.7;0;0.0537269162
27;6;2;0.7;0.0451297269;0.0635869003
27;6;3;0.7;0.0719402831;0.0682522437
27;7;1;0.7;0;0.051532141
27;7;2;0.7;0.0482866238;0.0698909697
27;7;3;0.7;0.0656695909;0.0680115176
27;8;1;0.7;0;0.0491274616
27;8;2;0.7;0.0389739763;0.0631999316
27;8;3;0.7;0.0506420205;0.0501433812
27;9;1;0.7;0;0.045333237
27;9;2;0.7;0.0555724236;0.0509316708
27;9;3;0.7;0.0697007569;0.070968314
27;10;1;0.7;0;0.0436677228
27;10;2;0.7;0.0548233261;0.0621961611
27;10;3;0.7;0.0575603833;0.0614146561
28;1;1;0.7;0;0.0186956674
28;1;2;0.7;0.0187579383;0.0270915811
28;1;3;0.7;0.0307628431;0.0258223513
28;2;1;0.7;0;0.030505587
28;2;2;0.7;0.0250848365;0.0374464981
28;2;3;0.7;0.0497147281;0.0484242996
28;3;1;0.7;0;0.0403616855
28;3;2;0.7;0.0467774819;0.0554223873
28;3;3;0.7;0.0587151778;0.0566789259
28;4;1;0.7;0;0.051201977
28;4;2;0.7;0.0544450605;0.0746001289
28;4;3;0.7;0.084888048;0.0650390329
28;5;1;0.7;0;0.0432317123
28;5;2;0.7;0.0461825397;0.0692098596
28;5;3;0.7;0.0577053613;0.055170003
28;6;1;0.7;0;0.0391019501
28;6;2;0.7;0.0392411363;0.0705518167
28;6;3;0.7;0.0630758572;0.074064337
28;7;1;0.7;0;0.0377799858
28;7;2;0.7;0.0416221898;0.0513417902
28;7;3;0.7;0.0661230889;0.0570518223
28;8;1;0.7;0;0.0417958133
28;8;2;0.7;0.0405028164;0.0586001155
28;8;3;0.7;0.0639947199;0.0552371875
28;9;1;0.7;0;0.0420921815
28;9;2;0.7;0.0406705367;0.0500093177
28;9;3;0.7;0.0590478985;0.0695604008
28;10;1;0.7;0;0.0542716017
28;10;2;0.7;0.0385955572;0.0510282283
28;10;3;0.7;0.0683384021;0.055016157
29;1;1;0.7;0;0.0172432735
29;1;2;0.7;0.0157602427;0.0218407068
29;1;3;0.7;0.0253286002;0.0309649867
29;2;1;0.7;0;0.0333470668
29;2;2;0.7;0.0290796781;0.0480724496
29;2;3;0.7;0.0469415846;0.0360226435
29;3;1;0.7;0;0.0298714229
29;3;2;0.7;0.0402213722;0.055881694
29;3;3;0.7;0.047626569;0.0475835179
29;4;1;0.7;0;0.0334275226
29;4;2;0.7;0.0333656178;0.0521822776
29;4;3;0.7;0.0417090118;0.0578335111
29;5;1;0.7;0;0.0471599341
29;5;2;0.7;0.0455952716;0.0475056535
29;5;3;0.7;0.0532110381;0.0518367888
29;6;1;0.7;0;0.0569140424
29;6;2;0.7;0.0526739404;0.091701328
29;6;3;0.7;0.0893289042;0.0713928037
29;7;1;0.7;0;0.0383670494
29;7;2;0.7;0.0479834665;0.0505235262
29;7;3;0.7;0.066845526;0.0512282627
29;8;1;0.7;0;0.0463089857
29;8;2;0.7;0.0466099732;0.0698286257
29;8;3;0.7;0.053893218;0.0656156767
29;9;1;0.7;0;0.0453963875
29;9;2;0.7;0.0405937366;0.0636492219
29;9;3;0.7;0.0593425601;0.063467907
29;10;1;0.7;0;0.0434848822
29;10;2;0.7;0.0454882671;0.0579003148
29;10;3;0.7;0.056821743;0.0529869138
30;1;1;0.7;0;0.0032770214
30;1;2;0.7;0.0040156018;0.0058066885
30;1;3;0.7;0.0059873353;0.0049368848
30;2;1;0.7;0;0.0102423176
30;2;2;0.7;0.0107553408;0.0152501199
30;2;3;0.7;0.0164066179;0.0128044795
30;3;1;0.7;0;0.0141842723
30;3;2;0.7;0.0137192546;0.0213879793
30;3;3;0.7;0.0201354265;0.0169979422
30;4;1;0.7;0;0.0147512123
30;4;2;0.7;0.0177901894;0.0209807261
30;4;3;0.7;0.018623558;0.0199046445
30;5;1;0.7;0;0.0186127851
30;5;2;0.7;0.018218309;0.0263339173
30;5;3;0.7;0.0220697045;0.0282270325
30;6;1;0.7;0;0.0221245553
30;6;2;0.7;0.0245454918;0.0294673475
30;6;3;0.7;0.0413965998;0.0382266705
30;7;1;0.7;0;0.0651513581
30;7;2;0.7;0.0611615118;0.1061566864
30;7;3;0.7;0.1011215537;0.0831461976
30;8;1;0.7;0;0.038545875
30;8;2;0.7;0.0395940821;0.0503810045
30;8;3;0.7;0.0690715425;0.0584726023
30;9;1;0.7;0;0.0475144916
30;9;2;0.7;0.0457906683;0.0512395763
30;9;3;0.7;0.0719986504;0.0730712449
30;10;1;0.7;0;0.040222962
30;10;2;0.7;0.0516115108;0.064908272
30;10;3;0.7;0.0588154219;0.0606343185
31;1;1;0.7;0;0.0165411957
31;1;2;0.7;0.0142011846;0.0212143682
31;1;3;0.7;0.021814384;0.0226052395
31;2;1;0.7;0;0.0191881425
31;2;2;0.7;0.0163990345;0.0215410963
31;2;3;0.7;0.030934087;0.028788456
31;3;1;0.7;0;0.0249717632
31;3;2;0.7;0.023269903;0.0312157971
31;3;3;0.7;0.0412288867;0.0321159591
31;4;1;0.7;0;0.0311054459
31;4;2;0.7;0.0220199899;0.034934899
31;4;3;0.7;0.0337174995;0.0304536745
31;5;1;0.7;0;0.0393895273
31;5;2;0.7;0.0313802385;0.04599907
31;5;3;0.7;0.044106557;0.0375777413
31;6;1;0.7;0;0.0370362765
31;6;2;0.7;0.0351286982;0.0443995919
31;6;3;0.7;0.0558773728;0.0442058777
31;7;1;0.7;0;0.0751675611
31;7;2;0.7;0.0946767791;0.119953343
31;7;3;0.7;0.1003253638;0.1322398877
31;8;1;0.7;0;0.0801974047
31;8;2;0.7;0.080256704;0.0916809314
31;8;3;0.7;0.1000027637;0.0863090815
31;9;1;0.7;0;0.083053856
31;9;2;0.7;0.0630500758;0.0842077398
31;9;3;0.7;0.1070957356;0.1200508515
31;10;1;0.7;0;0.0801974834
31;10;2;0.7;0.0661833118;0.0886917259
31;10;3;0.7;0.0956298284;0.1177156126
32;1;1;0.7;0;0.0528027536
32;1;2;0.7;0.0413358091;0.0568580176
32;1;3;0.7;0.0569239876;0.0797393005
32;2;1;0.7;0;0.0547331852
32;2;2;0.7;0.0496648404;0.0676942556
32;2;3;0.7;0.0715644944;0.0682422624
32;3;1;0.7;0;0.086756408
32;3;2;0.7;0.0654903345;0.1111025196
32;3;3;0.7;0.0847839994;0.0979753213
32;4;1;0.7;0;0.0657086974
32;4;2;0.7;0.0774545375;0.1187573591
32;4;3;0.7;0.0864776725;0.0891122956
32;5;1;0.7;0;0.0802591356
32;5;2;0.7;0.0743806146;0.0888306476
32;5;3;0.7;0.0864626135;0.0945499709
32;6;1;0.7;0;0.0651572994
32;6;2;0.7;0.0880356425;0.1227074046
32;6;3;0.7;0.1169227777;0.0860881726
32;7;1;0.7;0;0.0885880478
32;7;2;0.7;0.0825398211;0.0960114511
32;7;3;0.7;0.0954258864;0.1240545161
32;8;1;0.7;0;0.0668421809
32;8;2;0.7;0.0934046911;0.1039544956
32;8;3;0.7;0.1040367146;0.1011346034
32;9;1;0.7;0;0.0886538472
32;9;2;0.7;0.0688921039;0.1044135903
32;9;3;0.7;0.1197277076;0.1172229845
32;10;1;0.7;0;0.0659144819
32;10;2;0.7;0.0827063677;0.084757149
32;10;3;0.7;0.0860790169;0.1107014903
33;1;1;0.7;0;0.0273789028
33;1;2;0.7;0.0279904235;0.043478198
33;1;3;0.7;0.0423219593;0.0354747882
33;2;1;0.7;0;0.0324226414
33;2;2;0.7;0.0333042361;0.0426541418
33;2;3;0.7;0.0468735997;0.0602355383
33;3;1;0.7;0;0.0413376708
33;3;2;0.7;0.0606786749;0.0637041431
33;3;3;0.7;0.0598576272;0.0554601923
33;4;1;0.7;0;0.1005867107
33;4;2;0.7;0.0896062416;0.0986210456
33;4;3;0.7;0.1057323554;0.099273814
33;5;1;0.7;0;0.0906578433
33;5;2;0.7;0.0793219125;0.0917020246
33;5;3;0.7;0.106727421;0.1054338362
33;6;1;0.7;0;0.0648224952
33;6;2;0.7;0.0763747804;0.0866910082
33;6;3;0.7;0.1201495067;0.0879646562
33;7;1;0.7;0;0.0633500429
33;7;2;0.7;0.0682878952;0.0835195496
33;7;3;0.7;0.0932555797;0.0959578016
33;8;1;0.7;0;0.0896030135
33;8;2;0.7;0.0650285888;0.1037857445
33;8;3;0.7;0.0920712436;0.1006233493
33;9;1;0.7;0;0.0698991337
33;9;2;0.7;0.0685785693;0.0953399941
33;9;3;0.7;0.1062029258;0.0844771332
33;10;1;0.7;0;0.0679804663
33;10;2;0.7;0.0812164767;0.0980112354
33;10;3;0.7;0.0957981726;0.1016084956
34;1;1;0.7;0;0.0285535826
34;1;2;0.7;0.0306746962;0.0380365289
34;1;3;0.7;0.0360207;0.0379300658
34;2;1;0.7;0;0.0400195233
34;2;2;0.7;0.031356673;0.0461610444
34;2;3;0.7;0.0577131903;0.0530283207
34;3;1;0.7;0;0.0402306402
34;3;2;0.7;0.0426618753;0.0627370136
34;3;3;0.7;0.0573142855;0.0579309318
34;4;1;0.7;0;0.0637536502
34;4;2;0.7;0.059524335;0.0795437994
34;4;3;0.7;0.0636881783;0.0767167577
34;5;1;0.7;0;0.0747566654
34;5;2;0.7;0.0723505781;0.0998261813
34;5;3;0.7;0.1186498688;0.0850888186
34;6;1;0.7;0;0.0796822593
34;6;2;0.7;0.0950120311;0.0981846617
34;6;3;0.7;0.1225840773;0.1368972984
34;7;1;0.7;0;0.0709816944
34;7;2;0.7;0.0734470269;0.090891416
34;7;3;0.7;0.088723215;0.0882554643
34;8;1;0.7;0;0.0808633161
34;8;2;0.7;0.0660400238;0.1054518499
34;8;3;0.7;0.1061726702;0.0960442064
34;9;1;0.7;0;0.0934238933
34;9;2;0.7;0.0873425609;0.1030588657
34;9;3;0.7;0.0928106468;0.1051861687
34;10;1;0.7;0;0.0936587748
34;10;2;0.7;0.0738612847;0.0939681932
34;10;3;0.7;0.0927182963;0.0885852923
35;1;1;0.7;0;0.0149275406
35;1;2;0.7;0.0148453912;0.020996678
35;1;3;0.7;0.0203162941;0.0166749026
35;2;1;0.7;0;0.0190674937
35;2;2;0.7;0.0218970826;0.026736017
35;2;3;0.7;0.0303774809;0.0285623254
35;3;1;0.7;0;0.0285996315
35;3;2;0.7;0.0286890226;0.0328454641
35;3;3;0.7;0.0353398207;0.0325015852
35;4;1;0.7;0;0.0287970993
35;4;2;0.7;0.0313913557;0.0331536839
35;4;3;0.7;0.0335964791;0.0434094515
35;5;1;0.7;0;0.0397671963
35;5;2;0.7;0.0298687495;0.0494544902
35;5;3;0.7;0.0524905079;0.0504796664
35;6;1;0.7;0;0.0340100095
35;6;2;0.7;0.046585228;0.050233176
35;6;3;0.7;0.0586905857;0.0426616177
35;7;1;0.7;0;0.0768552663
35;7;2;0.7;0.0988521693;0.104303484
35;7;3;0.7;0.1398287283;0.1313559902
35;8;1;0.7;0;0.0899639468
35;8;2;0.7;0.0726086267;0.0905539923
35;8;3;0.7;0.0871399508;0.0993736005
35;9;1;0.7;0;0.087307215
35;9;2;0.7;0.0679924803;0.1204262256
35;9;3;0.7;0.0919894801;0.0916672765
35;10;1;0.7;0;0.0731071549
35;10;2;0.7;0.0752609452;0.1167813629
35;10;3;0.7;0.0838879638;0.1091585041
36;1;1;0.7;0.0300964487;0.0295072566
36;1;2;0.7;0.0277947299;0.0285248781
36;1;3;0.7;0.0369048643;0.0296184001
36;2;1;0.7;0.0287099771;0.0296048867
36;2;2;0.7;0.0267221857;0.0337133817
36;2;3;0.7;0.0272993147;0.0294603466
36;3;1;0.7;0.025576334;0.0339160849
36;3;2;0.7;0.034325504;0.0351908359
36;3;3;0.7;0.0276108662;0.029111063
36;4;1;0.7;0.0286266198;0.0314680944
36;4;2;0.7;0.0364206303;0.0374564816
36;4;3;0.7;0.0315520999;0.0325652452
36;5;1;0.7;0.025561919;0.0266421958
36;5;2;0.7;0.0294496433;0.0275355674
36;5;3;0.7;0.0331644409;0.0250973029
36;6;1;0.7;0.0280827317;0.0349926715
36;6;2;0.7;0.0268475546;0.0287399274
36;6;3;0.7;0.0254325293;0.0322043097
36;7;1;0.7;0.0251683966;0.02721404
36;7;2;0.7;0.0363992681;0.0369055191
36;7;3;0.7;0.0261080586;0.034117121
36;8;1;0.7;0.0333182241;0.0263745982
36;8;2;0.7;0.0324767149;0.0272139634
36;8;3;0.7;0.0353662491;0.0251873662
36;9;1;0.7;0.0356584701;0.0338720726
36;9;2;0.7;0.0307059639;0.0295914891
36;9;3;0.7;0.0281994027;0.0311619573
36;10;1;0.7;0.035835435;0.0359207683
36;10;2;0.7;0.0320375935;0.0352945066
36;10;3;0.7;0.0262262742;0.0344096544
